timestamp,temperature,pressure,vibration,degradation_level
2026-03-15 09:56:05,64.29861602902395,99.76574807031757,0.558155722509414,0.0
2026-03-15 10:56:05,66.35724985121473,101.79487134269608,0.4393108549005854,0.0
2026-03-15 11:56:05,58.037541320374864,97.6251978504962,0.5614203603732817,0.0
2026-03-15 12:56:05,62.59801974122052,105.04707533359503,0.5015674070668791,0.0
2026-03-15 13:56:05,57.340095330786276,102.21677937533754,0.5070351170888877,0.0
2026-03-15 14:56:05,62.229864843003895,98.0950366008006,0.6386931396464777,0.0
2026-03-15 15:56:05,62.631120893678315,101.21571628063944,0.4862282859498557,0.0
2026-03-15 16:56:05,59.52224547811281,98.45555494915682,0.5691506119076756,0.0
2026-03-15 17:56:05,58.633009299171384,98.80136827634287,0.5939619582271095,0.0
2026-03-15 18:56:05,57.095364987802945,101.41349188111705,0.2858543115148462,0.0
2026-03-15 19:56:05,59.051717298120266,103.39337649592643,0.36539930250444885,0.0
2026-03-15 20:56:05,57.452715108334516,98.72680511132924,0.5407614654105445,0.0
2026-03-15 21:56:05,63.99562605139251,98.614143164928,0.5560757494024586,0.0
2026-03-15 22:56:05,58.26862608902769,98.09598510879853,0.36640230904752913,0.0
2026-03-15 23:56:05,59.605491668339404,107.29181157145103,0.5396222694525414,0.0
2026-03-16 00:56:05,56.4395754014139,97.0510217127917,0.37441426959564095,0.0
2026-03-16 01:56:05,60.380833791870934,102.4260964791553,0.3968530049887341,0.0
2026-03-16 02:56:05,58.9100754331871,103.54353920291511,0.44165570381219843,0.0
2026-03-16 03:56:05,59.91440976137883,97.45640821357033,0.4841908726536171,0.0
2026-03-16 04:56:05,59.05803773907133,100.88015512742719,0.5548101397235712,0.0
2026-03-16 05:56:05,61.19737489544336,97.20002519138555,0.4402053378988384,0.0
2026-03-16 06:56:05,59.97848957888511,98.75744595357509,0.6166981801726474,0.0
2026-03-16 07:56:05,61.350105314777025,97.96955206336845,0.28403976771128087,0.0
2026-03-16 08:56:05,60.75921985387717,98.1325020140608,0.6217193113908565,0.0
2026-03-16 09:56:05,61.79137555502345,98.86996913813279,0.2911301096298124,0.0
2026-03-16 10:56:05,59.4976309505539,101.41823497134767,0.6586789332130636,0.0
2026-03-16 11:56:05,58.68468227314017,96.79330419647137,0.37829495059678114,0.0
2026-03-16 12:56:05,62.37651633137903,102.41961277869301,0.5741953805365011,0.0
2026-03-16 13:56:05,57.36416724137703,98.34647398125719,0.48747280179242236,0.0
2026-03-16 14:56:05,57.44504054323859,101.00186837881013,0.5410201940172648,0.0
2026-03-16 15:56:05,60.96434269442642,101.51866844375145,0.6321046128861652,0.0
2026-03-16 16:56:05,63.952495321657544,100.63599584893883,0.6149789347686228,0.0
2026-03-16 17:56:05,61.995742406964105,100.23730370304673,0.57324774944369,0.0
2026-03-16 18:56:05,60.23936353323853,103.31601709891902,0.4578834335785099,0.0
2026-03-16 19:56:05,62.09381736334856,96.11677650068944,0.5208838110210274,0.0
2026-03-16 20:56:05,62.17481275018864,94.14681795448418,0.48529947997213724,0.0
2026-03-16 21:56:05,59.47695365837077,104.02942320232317,0.41779710995517655,0.0
2026-03-16 22:56:05,55.84244029502788,100.42285044106228,0.404919406731311,0.0
2026-03-16 23:56:05,58.06923142854653,98.53812071080394,0.4873773367896462,0.0
2026-03-17 00:56:05,60.823757225107045,101.37067369548492,0.5729234210062857,0.0
2026-03-17 01:56:05,64.22484048962333,100.58629391337182,0.6638156214250486,0.0
2026-03-17 02:56:05,54.63358804544551,100.48216932581366,0.3690550752329367,0.0
2026-03-17 03:56:05,60.12070273297854,102.36479798190398,0.5722646727856087,0.0
2026-03-17 04:56:05,59.83260973231974,100.71145153327502,0.4507526268590012,0.0
2026-03-17 05:56:05,60.89457903683137,99.54432264647495,0.47848278307657144,0.0
2026-03-17 06:56:05,64.1256117183168,106.78231307618321,0.44352236736014966,0.0
